"","site_ID","growing_year","window","nobsv","extend_days","alpha","beta","C0","Hs","k2","TS","ERref","lnRatio"
"1","US-Uaf",2009,"138_159",109,54,0.183564828,-0.005506129465,1.1555544505,1.257708185707,0.06120120010325,5.9668128397096,2.65493051513321,-0.268787393945248
"2","US-Uaf",2010,"138_159",109,45,0.1334342032,-0.008434262108,2.055671075,1.257708185707,0.06120120010325,6.68222158143939,3.23244807081783,-0.0719661101494432
"3","US-Uaf",2011,"138_159",106,30,0.1800407175,-0.0064140047745,1.4017955415,1.257708185707,0.06120120010325,3.9937284469697,3.0482308000961,-0.130644520198132
"4","US-Uaf",2013,"138_159",108,33,0.12009548315,-0.00835248113,1.990009875,1.257708185707,0.06120120010325,2.9605231155303,2.92512423611111,-0.171868923306116
"5","US-Uaf",2014,"138_159",105,36,0.071683052876,-0.0046937386609,1.72383204,1.257708185707,0.06120120010325,4.0112821969697,2.20294771751991,-0.455409541834807
"6","US-Uaf",2015,"138_159",117,30,0.1243876022,-0.00616291368704,2.177451615,1.257708185707,0.06120120010325,5.44781262310606,3.47364987024335,0
"7","US-Uaf",2016,"138_159",106,24,0.0689212602655,-0.0034197896476375,2.025924573,1.257708185707,0.06120120010325,6.44284515625,2.58687082507922,-0.29475690733831
"8","US-Uaf",2017,"138_159",107,27,0.1701545951,-0.00401658575494,1.017219591,1.257708185707,0.06120120010325,5.80995199005682,2.29236707666962,-0.415620935328114
"9","US-Uaf",2018,"138_159",102,30,0.189388241,-0.00660122305,1.208755911,1.257708185707,0.06120120010325,5.28196110227273,2.77249794954876,-0.225457176297599
"10","US-Uaf",2020,"138_159",119,30,0.1807831368,-0.0065854931299555,1.2386186005,1.257708185707,0.06120120010325,5.79235556638258,2.71598673030774,-0.246050553035826
"11","US-Uaf",2021,"138_159",101,45,0.1764783715,-0.008277660885,1.99207362,1.257708185707,0.06120120010325,5.48890308768939,3.96378542973533,0.131993608296819
"12","US-Uaf",2024,"138_159",101,27,0.14718676935,-0.003761820812485,1.541087592,1.257708185707,0.06120120010325,5.44613657784091,3.00948591109209,-0.143436606455312
"13","US-Uaf",2009,"180_201",109,66,0.1483039815,-0.003643242429621,1.441974149,18.41185419075,0.42885111992375,10.6677890151515,5.34165048760987,0.180396377620233
"14","US-Uaf",2010,"180_201",100,63,0.01594607106361,-0.00803466812,6.96004959,18.41185419075,0.42885111992375,10.3665787405303,2.7275605316664,-0.491730676099471
"15","US-Uaf",2011,"180_201",129,48,0.0638811099625,-0.00537885544215,4.40082312,18.41185419075,0.42885111992375,9.13819195075758,4.11282670113799,-0.0810277537307994
"16","US-Uaf",2013,"180_201",106,51,0.03978863084795,-0.0016031974096335,3.92099647,18.41185419075,0.42885111992375,10.5780236742424,4.43419849052252,-0.00579143191439676
"17","US-Uaf",2014,"180_201",164,72,0.1083088883,-0.0074485850583,2.757437075,18.41185419075,0.42885111992375,9.59788526334849,3.59869130871522,-0.214568053659396
"18","US-Uaf",2015,"180_201",116,42,0.13198456673,-0.00650099977735,2.3149858,18.41185419075,0.42885111992375,10.7081837121212,4.45995335596386,0
"19","US-Uaf",2016,"180_201",102,42,0.12508109795,-0.004018503093905,1.554362634,18.41185419075,0.42885111992375,12.3023817784091,4.13940212305749,-0.0745869449852174
"20","US-Uaf",2017,"180_201",102,60,0.034460239159,-0.002354844050585,4.566933255,18.41185419075,0.42885111992375,12.2466664375,4.39090503666604,-0.0156029431400622
"21","US-Uaf",2018,"180_201",113,48,0.123070023825,-0.004871281660245,1.952194672,18.41185419075,0.42885111992375,10.1067904602273,4.32171545547177,-0.0314858880649983
"22","US-Uaf",2020,"180_201",177,72,0.058951639358,-0.00543902367325,2.672001835,18.41185419075,0.42885111992375,9.41750866856061,2.61162543299501,-0.535165508917709
"23","US-Uaf",2021,"180_201",101,54,0.10762097259,-0.002553399209415,1.85754887,18.41185419075,0.42885111992375,10.7384578380682,4.5566574624482,0.0214510344469601
"24","US-Uaf",2024,"180_201",101,36,0.0822227400345,-0.0048661516355,2.3824893345,18.41185419075,0.42885111992375,10.0722276107955,3.20054724233914,-0.331816499257652
"25","US-Uaf",2009,"201_222",109,51,0.15403440145,-0.00447778993086,1.048783781,5.0708241376975,0.4878630369865,10.3805288825758,5.24292733665077,0.160432335098821
"26","US-Uaf",2010,"201_222",103,63,0.1051627144,-0.007401100262,2.233838005,5.0708241376975,0.4878630369865,10.6940879734848,3.68582985289834,-0.191951961460544
