"site_ID","growing_year","window","nobsv","extend_days","alpha","beta","C0","Hs","k2","TS","ERref","lnRatio"
"US-Uaf",2009,"131_145",114,51,0.19164878,-0.00624127795,0.912362391,NA,0.057470425144,3.53044626388889,1.68544421015064,-0.52676075354582
"US-Uaf",2010,"131_145",106,39,0.17403661445,-0.006501966838819,1.5750402295,NA,0.057470425144,3.26539388194445,2.6611338741021,-0.070037608382568
"US-Uaf",2011,"131_145",100,24,0.189813951,-0.0015307312868605,1.165833198,NA,0.057470425144,1.4979105,2.21043552053064,-0.255600344581318
"US-Uaf",2013,"131_145",113,33,0.14983087025,-0.008829921795,1.6289309545,NA,0.057470425144,0.303137152777778,2.48812973530584,-0.13725859087603
"US-Uaf",2014,"131_145",103,27,0.1132607624,-0.003722037853635,1.405674015,NA,0.057470425144,2.19313252777778,2.03359881671247,-0.338982869224514
"US-Uaf",2015,"131_145",110,24,0.15022705315,-0.00500438104209,1.80487347,NA,0.057470425144,3.75629059722222,2.85419519103345,0
"US-Uaf",2016,"131_145",116,18,0.098914562635,-0.003914242155887,1.630033749,NA,0.057470425144,5.24185310625,2.21355454950821,-0.254190291916204
"US-Uaf",2017,"131_145",115,21,0.182108449,-0.0038771673975,0.8164621025,NA,0.057470425144,4.52204623833333,1.50998868988558,-0.63668774815224
"US-Uaf",2018,"131_145",122,27,0.192512315,-0.0027410304518315,0.944141342,NA,0.057470425144,2.64074538129319,1.80623681364669,-0.457544336360281
"US-Uaf",2020,"131_145",107,18,0.18226540495,-0.00332971476659134,0.894801948,NA,0.057470425144,4.03916712708333,1.65530425465448,-0.544805077206059
"US-Uaf",2021,"131_145",108,45,0.1835006915,-0.00842422416,1.60961163,NA,0.057470425144,3.98075868763889,2.75005630641403,-0.0371685222805081
"US-Uaf",2024,"131_145",108,24,0.057715798965,-0.002454379532375,1.93185387,NA,0.057470425144,3.34731031972222,2.33877742021968,-0.199161585966005
"US-Uaf",2009,"145_159",103,60,0.18445905,-0.0049502210205,0.9563638425,NA,0.100641326661925,6.49136866490741,2.7875567643755,-0.341874126323576
"US-Uaf",2010,"145_159",117,54,0.1599179244,-0.0082826936,1.600674838,NA,0.100641326661925,7.58778861111111,3.38167656355726,-0.148668015567581
"US-Uaf",2011,"145_159",105,36,0.1830208225,-0.0058850996285,1.1694914685,NA,0.100641326661925,4.94649266666667,3.19397061212165,-0.205774778017295
"US-Uaf",2013,"145_159",105,39,0.13183076035,-0.00834027146,1.6204429305,NA,0.100641326661925,4.12229218055556,2.88456394337092,-0.307665884412925
"US-Uaf",2014,"145_159",104,39,0.11717247265,-0.00523218506264,1.37980257,NA,0.100641326661925,4.86369388888889,2.56593006286046,-0.42471861629747
"US-Uaf",2015,"145_159",114,36,0.1585860119,-0.00681514942335,1.79108121,NA,0.100641326661925,5.81972569444444,3.92371781608258,0
"US-Uaf",2016,"145_159",127,33,0.103658617825,-0.003948875857255,1.5183768855,NA,0.100641326661925,6.90869064027778,2.68023376004691,-0.381135612186913
"US-Uaf",2017,"145_159",103,33,0.174795795,-0.0029679771517935,0.82801709,NA,0.100641326661925,6.37125077986111,2.49963893788187,-0.450893330207366
"US-Uaf",2018,"145_159",100,36,0.1896313055,-0.00756444323455,1.0088699675,NA,0.100641326661925,6.03284880444444,2.7477200492123,-0.356268132010331
"US-Uaf",2020,"145_159",110,30,0.1815246205,-0.005358878106745,0.9119722885,NA,0.100641326661925,6.27437658333333,2.60083835255055,-0.41120579046155
"US-Uaf",2021,"145_159",105,51,0.1808653319,-0.007407228405,1.577314035,NA,0.100641326661925,6.05488809361111,3.9083951881137,-0.00391277488196241
"US-Uaf",2024,"145_159",104,30,0.13532718585,-0.00429846937116,1.386747637,NA,0.100641326661925,6.14861064444444,2.95018784490284,-0.285170782241262
"US-Uaf",2009,"187_201",104,66,0.15695038195,-0.00403382028945,0.996008555,NA,0.28278641006775,11.2509097222222,5.1534938167872,0.0917731072794668
"US-Uaf",2010,"187_201",101,69,0.0661325189045,-0.0055466834025,2.706591295,NA,0.28278641006775,10.2788857638889,3.45508988340023,-0.308053316068918
"US-Uaf",2011,"187_201",112,48,0.110027564045,-0.00657899312811,2.53594985,NA,0.28278641006775,9.64427638888889,4.61322545392249,-0.0189745114234424
"US-Uaf",2013,"187_201",109,57,0.0904793562,-0.00271918819194,1.6086906515,NA,0.28278641006775,10.5702473611111,4.09825852749878,-0.137339654317937
"US-Uaf",2014,"187_201",105,72,0.13959732085,-0.0071775591909,1.570679851,NA,0.28278641006775,9.83969583333333,4.09996427864409,-0.136923527259608
"US-Uaf",2015,"187_201",103,42,0.144348156025,-0.0064633153272,1.608528446,NA,0.28278641006775,10.7251694444444,4.70159488508409,0
"US-Uaf",2016,"187_201",104,48,0.1187472736,-0.003309137373015,1.27182082,NA,0.28278641006775,12.6930461916667,4.32156665930155,-0.0842837992765301
"US-Uaf",2017,"187_201",108,63,0.084565953465,-0.00278892970363,2.091007584,NA,0.28278641006775,12.4286640625,4.66175257642007,-0.00851032161187522
"US-Uaf",2018,"187_201",109,48,0.124691214295,-0.005030435671295,1.539857131,NA,0.28278641006775,9.79499993472222,4.36216332146602,-0.0749336794509082
"US-Uaf",2020,"187_201",168,72,0.1597192173,-0.00788497628055,0.913573586,NA,0.28278641006775,10.2433201194444,3.22187096418668,-0.377939552812449
"US-Uaf",2021,"187_201",100,60,0.1040290569,-0.0027671063543645,1.5865967645,NA,0.28278641006775,10.5447097277778,4.63090311524671,-0.0151498820404331
"US-Uaf",2024,"187_201",112,45,0.0953329726515,-0.0045928277429,1.613224276,NA,0.28278641006775,9.41261167916667,3.43296374470922,-0.314477834805047
"US-Uaf",2009,"201_215",101,57,0.15490744655,-0.004054623973,0.9994915545,NA,0.315658084255,10.4741768055556,5.07545020886919,0.120373108015713
"US-Uaf",2010,"201_215",103,63,0.11173839951,-0.006959462181,1.96627323,NA,0.315658084255,10.6496511111111,3.67397085462744,-0.202769070195529
"US-Uaf",2011,"201_215",103,42,0.05157123602095,-0.0063740308803,4.46818985,NA,0.315658084255,9.99220722222222,4.07618452075594,-0.0988807396910656
"US-Uaf",2013,"201_215",101,48,0.11418272515,-0.00346608749872,1.2274047185,NA,0.315658084255,11.2658773611111,3.99111322277298,-0.119971928895904
"US-Uaf",2014,"201_215",105,66,0.1484283207,-0.00726662266905,1.3844743485,NA,0.315658084255,8.80736902777778,4.06327506166239,-0.102052810216742
"US-Uaf",2015,"201_215",101,39,0.1040810126235,-0.00604042408525,2.48380014,NA,0.315658084255,10.5665373611111,4.49984127568757,0
"US-Uaf",2016,"201_215",102,45,0.11423254548,-0.00481757953215,1.725826272,NA,0.315658084255,10.4018399194444,4.34961626878907,-0.0339544969467454
"US-Uaf",2017,"201_215",105,54,0.073198623365,-0.00271112062009,2.34381988,NA,0.315658084255,11.7901495180556,4.57737443957783,0.0170834431935535
"US-Uaf",2018,"201_215",105,36,0.11940697549,-0.00474594869445,1.510955694,NA,0.315658084255,11.9655850069444,4.20385396268803,-0.0680404093784705
"US-Uaf",2020,"201_215",222,72,0.16042312645,-0.008327801194,0.909503493,NA,0.315658084255,10.1529296055556,3.068791715529,-0.382758217961399
"US-Uaf",2021,"201_215",103,51,0.11810395425,-0.00293217924287,1.274090033,NA,0.315658084255,12.1820358833333,4.55431864162151,0.0120338107228772
"US-Uaf",2024,"201_215",101,36,0.0889547925915,-0.00449770221251,1.6639170735,NA,0.315658084255,10.5977152513889,3.29266878238462,-0.312343708080102
"US-Uaf",2009,"215_229",102,45,0.1697196776,-0.00421104546255,0.9564112375,NA,0.201952805272825,8.79590625,4.38841039859646,-9.58849581495765e-05
"US-Uaf",2010,"215_229",97,72,0.13717152105,-0.00761515810585,1.7463641595,NA,0.201952805272825,10.75545625,3.77419995602304,-0.150874522420088
"US-Uaf",2011,"215_229",106,36,0.0507283669738,-0.0060137377284,4.412086885,NA,0.201952805272825,8.41105152777778,4.36492892919151,-0.0054610432940994
"US-Uaf",2013,"215_229",108,36,0.13966500285,-0.00411374618495,1.114334795,NA,0.201952805272825,10.49421625,3.71578229894124,-0.166473716029895
"US-Uaf",2014,"215_229",116,54,0.17562585405,-0.0079324373425,1.267859975,NA,0.201952805272825,9.39386888888889,4.10236725018128,-0.0674987652962919
"US-Uaf",2015,"215_229",102,27,0.1019256506665,-0.006182865498235,2.65109278,NA,0.201952805272825,9.66637069444445,4.38883120131787,0
"US-Uaf",2016,"215_229",103,33,0.126879591835,-0.00462322208015,1.5537049615,NA,0.201952805272825,10.4326351527778,4.06327388248619,-0.0770739268163543
"US-Uaf",2017,"215_229",111,42,0.1055249793,-0.00341541399902,1.969543935,NA,0.201952805272825,10.9811791,4.54840245727143,0.0357131125369666
"US-Uaf",2018,"215_229",102,27,0.134552212915,-0.004487012165,1.396517826,NA,0.201952805272825,9.12976036111111,4.04183354887027,-0.0823645127358123
"US-Uaf",2020,"215_229",147,57,0.1637318343,-0.0082121836,1.0840629585,NA,0.201952805272825,9.23575807777778,3.15142178610072,-0.3312092388091
"US-Uaf",2021,"215_229",102,39,0.12744613285,-0.002767093918675,1.258711132,NA,0.201952805272825,9.63237633888889,4.09609177335434,-0.0690296573906584
"US-Uaf",2024,"215_229",103,30,0.067259063826,-0.004814786028,2.2852952695,NA,0.201952805272825,8.94487203611111,3.08817239953824,-0.351483491010784
"US-Uaf",2009,"229_243",102,33,0.16597133775,-0.00353572173251,0.949961392,NA,0.23852000363475,6.64026486111111,3.4874627666864,-0.087952051632937
"US-Uaf",2010,"229_243",110,63,0.1429423708,-0.0077493399402,1.5567390625,NA,0.23852000363475,7.21460263888889,3.46124397389991,-0.0954984680214007
"US-Uaf",2011,"229_243",116,24,0.101401680525,-0.00644599366505,2.8584726,NA,0.23852000363475,7.12950263888889,4.63910242617592,0.197394382386749
"US-Uaf",2013,"229_243",100,27,0.1630085957,-0.0060891783575,1.151917849,NA,0.23852000363475,7.18670361111111,3.44630550905371,-0.0998237321898337
"US-Uaf",2014,"229_243",124,42,0.1767496074,-0.008137409792,1.228108502,NA,0.23852000363475,7.24619513888889,3.5927649924416,-0.0582044235699529
"US-Uaf",2015,"229_243",114,21,0.102686893465,-0.00672364816385,2.300102585,NA,0.23852000363475,6.96177666666667,3.80808532138679,0
"US-Uaf",2016,"229_243",102,27,0.12865428868,-0.00535530788445,1.561465273,NA,0.23852000363475,8.81099354652778,3.53502831699603,-0.0744052127223856
"US-Uaf",2017,"229_243",122,30,0.1187377793,-0.00407663051885,1.74958842,NA,0.23852000363475,7.70166528611111,3.90481745960366,0.0250845143946176
"US-Uaf",2018,"229_243",100,24,0.140248930295,-0.004643888018595,1.3656513665,NA,0.23852000363475,7.08544335694444,3.56569014524407,-0.0657688982454037
"US-Uaf",2020,"229_243",119,42,0.13543467225,-0.007681539685,1.194274324,NA,0.23852000363475,8.51527806666667,2.64958818807719,-0.362722295307879
"US-Uaf",2021,"229_243",101,33,0.141024711,-0.003071102531168,1.088737324,NA,0.23852000363475,6.31715088194444,3.27979753540255,-0.149344829025032
"US-Uaf",2024,"229_243",100,21,0.0618723627285,-0.0052036033509,2.3519090395,NA,0.23852000363475,6.88038820972222,3.04443610341857,-0.223810826203448
"US-Uaf",2009,"243_255",100,27,0.1382398966,-0.004057872793295,1.085030934,NA,0.3757206096575,6.11929759615385,2.4278250385075,-0.361709916838087
"US-Uaf",2010,"243_255",107,51,0.1307315288,-0.0074954363375,1.5298148895,NA,0.3757206096575,5.46834118589744,2.83997117510502,-0.204911825005424
"US-Uaf",2011,"243_255",106,15,0.11679711135,-0.006091112610992,2.509339195,NA,0.3757206096575,5.07084391025641,4.24220272289036,0.196376916944731
"US-Uaf",2013,"243_255",105,27,0.1284836557,-0.0045392454771,1.2980535635,NA,0.3757206096575,5.53576330128205,2.65176409678205,-0.273480612097
"US-Uaf",2014,"243_255",110,30,0.17757648595,-0.007598052754,1.1273704185,NA,0.3757206096575,2.82904121794872,2.80353300005894,-0.217825319982255
"US-Uaf",2015,"243_255",106,12,0.1325043015,-0.00560818005775,1.805461984,NA,0.3757206096575,3.53263277403846,3.48582842476064,0
